,Unnamed: 0,surface_x,surface_y,bh_x,bh_y,standardized_operator_name,true_vertical_depth,pad_id,frac_type,horizontal_midpoint_x,horizontal_midpoint_y,horizontal_toe_x,horizontal_toe_y
27847,27847,920946.1619,1332846.713,912623.0059,1337028.669,1145,9481.299213,109986,Primary Frac,916862.9041,1335151.947,912620.9977,1337027.6090000002
27848,27848,921648.6716,1334646.367,912505.9077,1337925.274,1145,9351.377953,113321,Primary Frac,916970.2751,1335928.453,912510.8263,1337937.337
27849,27849,965453.8516,1398301.354,973289.5443,1395330.823,1276,9140.748031,111099,Primary Frac,969666.7215,1396667.795,973250.3047,1395227.9119999998
27850,27850,921690.277,1334630.195,913010.7606,1338497.477,1145,9313.976378,113321,Primary Frac,917394.6942,1336579.268,913014.0841,1338497.894
27851,27851,921731.3867,1334610.946,913157.3054,1339269.501,1145,9295.275591,113321,Primary Frac,917696.5747,1337244.1509999998,913160.3275,1339268.115
27852,27852,863497.4322,1415169.216,870362.9079,1413564.944,1056,8496.062992000001,115493,Primary Frac,867501.6275,1413999.251,871061.2287,1413452.487
27853,27853,822707.6873,1399258.059,833627.0878,1398382.575,1091,8308.070866,111650,Primary Frac,827982.5505,1398835.137,833627.0878,1398382.575
27854,27854,822553.6391,1399194.419,833322.0452,1396437.574,1091,8308.070866,117801,Primary Frac,827753.5765,1397863.171,833322.0452,1396437.574
27855,27855,884201.7892,1301920.355,893583.3532,1297773.271,1291,9134.84252,101122,Primary Frac,889126.4092,1299823.703,893639.5101,1297751.116
27856,27856,884218.4763,1301955.591,893938.829,1298591.149,1291,9123.031496,101122,Primary Frac,889532.7456,1300630.227,893995.2021,1298564.158
27857,27857,962593.7662,1363838.725,954845.3581,1367230.6930000002,1221,9085.629921,114861,Primary Frac,958392.7843,1365644.749,954847.3796,1367230.707
27858,27858,962631.2691,1363820.029,954849.4471,1367233.184,1221,9490.15748,114861,Primary Frac,958545.9025,1365569.1630000002,954845.7769,1367219.103
27859,27859,962576.3117,1363844.709,954849.4471,1367233.184,1221,8888.779528000001,114861,Primary Frac,958390.446,1365652.2130000002,954853.4342,1367237.4230000002
27860,27860,962610.7224,1363829.668,954856.0291,1367251.043,1221,9219.488189,114861,Primary Frac,958467.5915,1365595.112,954856.79,1367252.013
27861,27861,789744.6688,1417904.809,798811.3738,1416174.209,1311,7971.456693000001,106538,Primary Frac,794552.1503,1416840.085,798813.8676,1416172.061
27862,27862,789732.8259,1417922.59,798815.3976,1416198.91,1311,8486.220471999999,106538,Primary Frac,794508.2564,1416867.149,798813.5369,1416198.124
27863,27863,789724.5726,1417939.7869999998,798994.4446,1416642.009,1311,8138.779528,106538,Primary Frac,794649.048,1417192.87,798865.5847,1416526.296
27864,27864,903555.6011,1351779.9740000002,912547.3149,1346702.674,1145,8510.334646,102318,Primary Frac,905332.6406,1350776.543,912547.3149,1346702.674
27865,27865,903566.2629,1351800.361,912838.2432,1347340.909,1145,9300.19685,102318,Primary Frac,908165.8751,1349486.303,912839.3916,1347357.25
27866,27866,903572.8368,1351818.251,913125.0957,1347976.637,1145,9300.19685,102318,Primary Frac,908377.6365,1350113.573,913107.6049,1347953.698
27867,27867,903583.0014,1351835.56,913416.0477,1348614.854,1145,9277.559055,102318,Primary Frac,908662.9423,1350755.855,913409.2499,1348604.3569999998
27868,27868,904596.4995,1354072.2969999998,913707.0116,1349253.061,1145,8510.334646,115599,Primary Frac,906389.1577,1353124.025,913707.0116,1349253.061
27869,27869,817837.3985,1403185.39,828727.6772,1402402.4619999998,1064,8348.425197,114905,Primary Frac,823719.1106,1403320.197,828724.7587,1402402.457
27870,27870,817836.4721,1403157.033,828683.0674,1401969.5669999998,1064,8375.0,114905,Primary Frac,823678.0788,1402736.904,828683.0959,1401971.4430000002
27871,27871,904608.1574,1354098.84,913993.8997,1349888.762,1145,8510.334646,115599,Primary Frac,906383.8113,1353302.351,913993.8997,1349888.762
27872,27872,904619.8153,1354125.382,914284.8873,1350526.95,1145,8510.334646,115599,Primary Frac,906456.0267,1353441.737,914284.8873,1350526.95
27873,27873,904635.064,1354151.345,914572.2962,1351165.71,1145,9031.988189,115599,Primary Frac,906549.0789,1353576.28,914572.2962,1351165.71
27874,27874,947960.5137,1338109.855,937694.6473,1342145.064,1221,8546.259843,100086,Primary Frac,942519.1583,1339978.23,937694.9542,1342144.938
27875,27875,947932.7778,1338120.638,937947.4491,1342706.914,1221,8589.566929,100086,Primary Frac,942740.1184,1340577.32,937949.1076,1342707.593
27876,27876,781965.1944,1409024.98,771284.2882,1410527.1090000002,1262,7688.976378,104642,Primary Frac,776482.7829,1409812.946,771282.5516,1410527.399
27877,27877,817831.4541,1403126.174,828578.7983,1401305.716,1064,8325.787402,114905,Primary Frac,823422.7535,1402091.04,828579.9352,1401306.002
27878,27878,846110.5190000001,1407231.5890000002,856144.6175,1404673.44,1145,8315.944882,102644,Primary Frac,851402.605,1405425.8069999998,856143.9834,1404674.6069999998
27879,27879,846117.5494,1407274.756,856283.5149,1405571.611,1145,8280.511811,102644,Primary Frac,851482.9912,1406347.947,856283.4839,1405570.979
27880,27880,846132.2617,1407319.8380000002,856434.4864,1406543.757,1145,8257.874016,102644,Primary Frac,851704.7986,1407278.905,856442.7890000001,1406543.079
27881,27881,968086.2483,1318566.39,958289.3205,1323165.831,1272,8820.866142,101469,Primary Frac,962991.111,1320996.058,958289.6023,1323167.524
27882,27882,967776.3186,1317853.475,958037.2269,1322537.9840000002,1272,8491.141732,111402,Primary Frac,963120.7317,1320092.815,958037.2269,1322537.9840000002
27883,27883,967798.5902,1317900.324,958029.2912,1322580.249,1272,9327.755906,111402,Primary Frac,962572.6666,1320445.146,958029.2631,1322581.34
27884,27884,967820.3677,1317944.1,958043.5269,1322600.028,1272,9581.692913,111402,Primary Frac,962654.9649,1320403.216,958033.8587,1322539.299
27885,27885,967392.9037,1317004.227,957748.7378,1321912.834,1272,8491.141732,102590,Primary Frac,962786.8351,1319348.585,957748.7378,1321912.834
27886,27886,967404.533,1317030.7240000002,957734.2431,1321937.236,1272,9288.385827,102590,Primary Frac,962359.5709,1319804.288,957737.0732,1321936.251
27888,27888,967416.1623,1317057.222,957729.6628,1321931.668,1272,9589.566929,102590,Primary Frac,962332.8502,1319787.922,957729.2918,1321929.392
27889,27889,967353.9306,1316922.24,957458.6467,1321300.546,1272,8777.559055,102590,Primary Frac,962085.8581,1319159.148,957458.6814,1321302.538
27890,27890,967365.5598,1316948.737,957449.9808,1321292.481,1272,9355.314961,102590,Primary Frac,962077.3199,1319194.322,957448.1539,1321292.606
27891,27891,967377.1891,1316975.235,957441.1848,1321306.508,1272,9594.488189,102590,Primary Frac,962092.1031,1319154.636,957440.0797,1321306.126
27892,27892,781925.6449,1406900.625,775010.5268,1408357.677,1262,8204.724409,107167,Primary Frac,778085.0739,1407696.003,775011.4294,1408358.146
27893,27893,817826.4361,1403095.315,828475.1225,1400622.771,1064,8430.11811,114905,Primary Frac,823484.1024,1401410.998,828529.7364,1400614.283
27894,27894,956835.9666,1274803.261,948815.7286,1277611.549,1223,9465.551181,113864,Primary Frac,952236.4213,1275998.275,948815.6596,1277610.354
27895,27895,956863.7225,1274792.531,949032.8316,1278071.836,1223,9544.291339,113864,Primary Frac,952469.4136,1276469.308,949031.9198,1278073.111
27896,27896,956890.9882,1274778.726,949253.5327,1278531.544,1223,9428.149606,113864,Primary Frac,952758.5001,1276899.164,949255.1175,1278530.994
27897,27897,956918.2538,1274764.922,949461.0109,1278977.597,1223,9522.637795,113864,Primary Frac,952909.8398,1277382.257,949462.7184,1278976.255
27898,27898,948469.6208,1377168.906,940511.6721,1380989.895,1221,9477.362205,110401,Primary Frac,944141.3752,1379301.775,940509.9661,1380990.545
27899,27899,948497.3444,1377158.091,940544.7588,1380921.394,1221,9160.433071,110401,Primary Frac,944117.36,1379360.176,940543.5094,1380924.842
27900,27900,948469.6208,1377168.906,940549.8485,1380930.035,1221,8862.204724,110401,Primary Frac,943975.0211,1379377.904,940542.5676,1380932.279
27902,27902,948599.4643,1265670.573,956227.9035,1262549.451,1140,9133.858268,102480,Primary Frac,952808.794,1264153.439,956227.8662,1262549.585
27903,27903,948695.8072,1265604.801,955938.8754,1261936.818,1140,8700.787402,102480,Primary Frac,952621.7837,1263501.122,955981.6113,1261907.559
27904,27904,948669.0273,1265621.673,956138.9841,1262245.317,1140,8802.165354,102480,Primary Frac,952801.6424,1263884.895,956137.4221,1262245.656
27905,27905,948622.652,1265654.273,955938.8754,1261936.818,1140,9141.732283,102480,Primary Frac,952540.4173,1263546.122,955939.0656,1261937.927
27906,27906,948645.8396,1265637.973,955943.935,1261945.467,1140,8896.653543,102480,Primary Frac,952521.4287,1263546.951,955944.2721,1261947.517
27907,27907,936109.4283,1326845.872,943595.121,1323316.437,1344,8609.251968999999,111738,Primary Frac,940315.397,1324816.614,943663.0365,1323294.327
27908,27908,936131.2172,1326889.69,943595.121,1323316.437,1344,9105.314961,111738,Primary Frac,940226.4404,1324846.029,943633.1296,1323238.02
27909,27909,936149.9099,1326937.1609999998,943595.121,1323316.437,1344,9393.700787,111738,Primary Frac,940037.7639,1324944.332,943661.8728,1323295.277
27910,27910,936311.965,1327280.207,943696.861,1323536.634,1344,9636.811024,117878,Primary Frac,940241.0219,1325133.229,943742.4801,1323468.159
27911,27911,936333.7544,1327324.024,943696.861,1323536.634,1344,8785.433071,117878,Primary Frac,940384.63,1325036.787,943767.4404,1323518.424
27912,27912,936356.0389,1327370.917,943696.861,1323536.634,1344,9255.905512,117878,Primary Frac,940429.2946,1325029.76,943766.1265,1323511.567
27913,27913,818405.2179,1406042.0180000002,828944.9903,1403285.417,1064,8332.677165000001,109809,Primary Frac,823857.5331,1404180.283,828943.4073,1403286.959
27914,27914,818376.4993,1406046.69,829044.7041,1403943.674,1064,8290.354331,109809,Primary Frac,824007.7281,1404734.149,829045.6426,1403943.256
27915,27915,948164.3624,1363979.4019999998,938056.4498,1368909.41,1018,9114.173228,113387,Primary Frac,942854.8968,1366779.1509999998,938057.4755,1368910.987
27916,27916,948135.8432,1363939.855,937898.5653,1368572.075,1018,9375.984252,113387,Primary Frac,942728.5677,1366404.497,937897.3672,1368570.8490000002
27917,27917,948111.4129,1363902.8,937717.9448,1368162.679,1018,9121.062992,113387,Primary Frac,942463.7962,1366056.664,937718.0521,1368162.5580000002
27918,27918,947627.1453,1362892.813,937560.2677,1367781.12,1018,9365.15748,108448,Primary Frac,942302.1345,1365623.488,937562.4957,1367782.014
27919,27919,947599.1256,1362856.3390000002,937393.1218,1367341.131,1018,9134.84252,108448,Primary Frac,942056.3425,1365268.84,937390.1434,1367341.8080000002
27920,27920,947574.6964,1362819.283,937230.8663,1366953.998,1018,9397.637795,108448,Primary Frac,942020.0188,1364815.4430000002,937228.3269,1366956.904
27921,27921,818347.2786,1406048.2769999998,829151.032,1404619.855,1064,8311.023622,109809,Primary Frac,824066.6825,1405416.093,829153.5939,1404618.1509999998
27922,27922,859552.6656,1390577.812,865973.4667,1389613.877,1037,8836.614173,103297,Primary Frac,861652.4276,1390262.581,864188.2184,1389881.8909999998
27923,27923,859547.6589,1390546.99,865960.7801,1389581.146,1037,8601.377953,103297,Primary Frac,862988.573,1390043.6409999998,865958.8509,1389580.553
27924,27924,777705.8536,1416069.7659999998,767395.7786,1417586.4230000002,1262,7593.503937,104049,Primary Frac,772113.1295,1416910.264,767396.2466,1417589.615
27925,27925,948585.5056,1377519.252,940815.4662,1381521.241,1221,8878.937007999999,113358,Primary Frac,944335.8323,1379923.419,940832.859,1381517.118
27926,27926,948640.453,1377494.5469999998,940815.4662,1381521.241,1221,9455.708661,113358,Primary Frac,944408.2606,1379910.419,940817.8998,1381525.957
27927,27927,948612.8644,1377506.1930000002,940766.5179,1381424.383,1221,9160.433071,113358,Primary Frac,944449.0652,1379898.1,940820.814,1381532.637
27928,27928,960840.863,1359912.618,952939.6145,1363022.4419999998,1221,9543.307087,112130,Primary Frac,956808.1613,1361321.399,952980.0339,1363002.237
27929,27929,960785.9028,1359937.292,952939.6145,1363022.4419999998,1221,8927.165354,112130,Primary Frac,956434.2938,1361476.8,952938.2494,1363017.29
27930,27930,960803.3579,1359931.31,953076.6053,1363322.0,1221,9115.15748,112130,Primary Frac,956791.7927,1361675.1830000002,953069.2927,1363311.146
27932,27932,932203.9192,1341910.961,926770.8738,1343769.256,1018,9342.519685,116972,Primary Frac,929010.2378,1342716.814,926771.7884,1343769.367
27933,27933,932215.5677,1341937.483,927127.9086,1344497.5369999998,1018,9353.346457,116972,Primary Frac,929554.504,1343373.761,927128.7571,1344496.921
27934,27934,948554.2584,1266982.75,956797.1729,1263788.701,1140,9450.787402,106570,Primary Frac,953338.0005,1265470.977,956846.0597,1263802.489
27935,27935,948526.9958,1266927.201,956514.8179,1263171.868,1140,9446.850394,106570,Primary Frac,952976.2716,1264166.54,956295.381,1262609.882
27936,27936,948542.668,1266956.226,956780.5248,1263753.535,1140,9523.622047,106570,Primary Frac,953224.819,1264800.42,956580.4347,1263216.77
27937,27937,966335.2942,1397830.008,958661.8912,1401555.63,1276,9132.874016,112631,Primary Frac,962163.436,1399987.805,958659.947,1401551.5359999998
27939,27939,900358.338,1400125.2030000002,909548.6294,1395800.373,1145,9193.897638,108259,Primary Frac,905016.0003,1397826.12,909320.1025,1395926.914
27940,27940,900364.9371,1400143.0890000002,909918.2173,1396621.627,1145,9192.913386,108259,Primary Frac,905518.4488,1398579.669,909914.9284,1396614.132
27941,27941,909960.8524,1320985.913,922328.5664,1315600.168,1213,9391.732283,102797,Primary Frac,916610.0917,1318237.866,922403.4472,1315564.111
27942,27942,909943.1568,1320944.556,922274.5951,1315286.938,1213,9503.937008,102797,Primary Frac,916502.1935,1317947.571,922273.0312,1315282.09
27943,27943,909925.4613,1320903.2,922138.0254,1314986.967,1213,9396.653543,102797,Primary Frac,916313.206,1317638.97,922113.8484,1314966.051
27944,27944,822418.6059,1397138.824,832954.9109,1394404.5159999998,1064,8392.716535,111505,Primary Frac,827879.1739,1395169.512,832957.6242,1394403.9740000002
27945,27945,822447.3257,1397134.158,833061.0508,1395080.619,1064,8389.76378,111505,Primary Frac,827949.0282,1395849.2140000002,833062.8078,1395079.625
27946,27946,822386.2962,1397144.073,833167.7052,1395759.805,1064,8427.165354,111505,Primary Frac,828265.6785,1396504.987,833166.4612,1395761.9419999998
27947,27947,940802.3534,1348247.049,930790.2776,1352822.199,1018,9257.874016,108104,Primary Frac,935378.5235,1350738.136,930629.0855,1352869.895
27948,27948,925802.5233,1368330.0469999998,916236.7336,1371693.398,1145,9191.929134,102328,Primary Frac,920549.3811,1369752.631,916185.6705,1371704.291
27949,27949,925808.9652,1368347.282,916484.7608,1372363.03,1145,9198.818898,102328,Primary Frac,921009.5756,1370514.595,916541.874,1372495.147
27950,27950,925815.6883,1368365.7980000002,916914.9278,1373307.669,1145,9197.834646,102328,Primary Frac,921302.9111,1371333.394,916911.6099,1373308.2030000002
27951,27951,924708.9149,1365924.799,915089.033,1369296.21,1145,9212.598425,115951,Primary Frac,925619.7598,1365605.582,920903.8276,1367258.341
27952,27952,924715.4962,1365942.675,915449.9052,1370090.381,1145,9229.330709,115951,Primary Frac,919801.6495,1368144.919,915447.2919,1370089.449
27953,27953,809339.4957,1390019.329,800987.1828,1391567.264,1018,8409.448819,103676,Primary Frac,804873.3964,1390977.793,800985.0796,1391567.983
27954,27954,874446.9305,1306011.7859999998,883633.8219,1301294.16,1148,8973.425197,116331,Primary Frac,879169.4427,1303353.748,883639.8367,1301297.567
27955,27955,874464.1149,1306050.113,883633.8219,1301294.16,1148,8235.23622,116331,Primary Frac,879307.8139,1303285.892,883567.5293,1301305.498
27956,27956,874480.8063,1306085.3590000002,883633.8219,1301294.16,1148,6802.165354000001,116331,Primary Frac,878887.2841,1303778.763,883633.8219,1301294.16
27957,27957,977613.676,1366472.313,992063.4569,1359252.441,1272,9404.527559,103780,Primary Frac,985008.8264,1362488.044,992064.2879,1359251.3180000002
27958,27958,977632.4237,1366519.71,992047.8121,1359201.41,1272,9174.212598,103780,Primary Frac,984942.7392,1362479.208,992046.0261,1359200.564
27959,27959,874497.4978,1306120.604,883819.3466,1301694.083,1148,8508.858268,116331,Primary Frac,879411.5883,1303728.921,883804.8499,1301687.305
27960,27960,874743.2963,1306643.698,884004.8759,1302094.002,1148,9065.944882,115538,Primary Frac,879186.0803,1304461.207,884004.8759,1302094.002
27961,27961,874759.9884,1306678.943,884004.8759,1302094.002,1148,8278.543307,115538,Primary Frac,879210.4991,1304471.741,884004.8759,1302094.002
27962,27962,874776.6804,1306714.188,884004.8759,1302094.002,1148,6802.165354000001,115538,Primary Frac,879219.1685,1304490.013,884004.8759,1302094.002
27963,27963,874793.8657,1306752.514,884193.5087,1302490.262,1148,8770.669291,115538,Primary Frac,879302.9177,1304707.892,884193.5087,1302490.262
27964,27964,875091.2316,1307390.576,884379.0473,1302890.173,1148,9065.944882,100919,Primary Frac,879546.6369,1305231.7140000002,884379.0473,1302890.173
27965,27965,875107.9244,1307425.821,884379.0473,1302890.173,1148,8278.543307,100919,Primary Frac,879555.3297,1305250.047,884379.0473,1302890.173
27966,27966,875125.1104,1307464.146,884379.0473,1302890.173,1148,6900.590551,100919,Primary Frac,879564.2987,1305269.9740000002,884379.0473,1302890.173
27967,27967,875141.8033,1307499.3909999998,884564.5905,1303290.081,1148,8869.094487999999,100919,Primary Frac,879661.9461,1305480.171,884564.5905,1303290.081
27968,27968,960738.7197,1304314.241,970957.8565,1300132.104,1213,8709.645669,104583,Primary Frac,966360.511,1302190.524,970957.3611,1300129.298
27969,27969,960697.5926,1304333.446,970792.6253,1299767.853,1213,8816.929134,104583,Primary Frac,966111.084,1301928.866,970791.6939,1299766.007
27970,27970,961363.1672,1305657.747,971358.6673,1301000.572,1213,9445.866142,103170,Primary Frac,966647.8204,1303162.114,971358.2452,1301000.47
27971,27971,960656.4656,1304352.652,970803.2562,1299788.206,1213,9416.338583,104583,Primary Frac,966100.7772,1301945.593,970786.0131,1299753.637
27972,27972,961341.8985,1305617.029,971356.6968,1300988.283,1213,8829.724409,103170,Primary Frac,966661.0021,1303131.705,971285.1407,1301032.453
27973,27973,961324.2213,1305575.735,971216.66,1300689.323,1213,9604.330709,103170,Primary Frac,966546.1032,1302869.749,971213.8187,1300680.364
27974,27974,960945.7604,1304961.894,971080.2175,1300389.785,1213,9401.574803,106725,Primary Frac,966384.7338,1302557.225,971050.689,1300403.695
27975,27975,915502.6066,1308161.317,925708.2336,1303758.211,1213,10196.35827,108705,Primary Frac,920388.6729,1306053.277,925708.2336,1303758.211
27976,27976,915484.9265,1308119.9640000002,925451.8456,1303215.574,1213,10196.35827,108705,Primary Frac,920257.6778,1305771.452,925451.8456,1303215.574
27977,27977,960986.8871,1304942.687,971216.66,1300689.323,1213,9096.456693,106725,Primary Frac,966489.1409,1302864.167,971202.327,1300664.979
27978,27978,961028.0138,1304923.481,971080.2175,1300389.785,1213,8811.023622,106725,Primary Frac,966387.7421,1302542.1090000002,971001.5198,1300426.913
27979,27979,969712.0697,1360559.358,974333.063,1358445.301,1221,9360.728346,114157,Primary Frac,971790.9866,1359608.274,974333.063,1358445.301
27981,27981,823590.5335,1397774.985,812269.1283,1398261.814,1064,8261.811023999999,111345,Primary Frac,817460.4875,1397468.594,812269.7940000001,1398255.11
27982,27982,941142.0113,1349186.035,931495.142,1354355.74,1018,9302.165354,101449,Primary Frac,936258.1893,1352203.044,931480.8245,1354362.9719999998
27983,27983,961069.1406,1304904.275,971220.2517,1300688.747,1213,8723.425197,106725,Primary Frac,966503.7486,1302861.9640000002,971198.0164,1300682.478
27984,27984,969766.5316,1360531.612,974333.063,1358445.301,1221,8971.948819,114157,Primary Frac,971842.636,1359583.102,974333.063,1358445.301
27985,27985,969739.3006,1360545.485,974333.063,1358445.301,1221,9065.452756,114157,Primary Frac,971819.164,1359594.6090000002,974333.063,1358445.301
27986,27986,953599.3825,1369839.794,965037.9467,1364095.176,1145,11934.2773,112105,Primary Frac,956585.5635,1368340.0890000002,965037.9467,1364095.176
27987,27987,953605.9658,1369857.654,965383.443,1364862.207,1145,11941.12013,112105,Primary Frac,956679.3603,1368554.065,965383.443,1364862.207
27988,27988,953616.1396,1369874.931,965732.0485,1365625.569,1145,11895.46964,112105,Primary Frac,956788.3119,1368762.368,965732.0485,1365625.569
27989,27989,954373.4184,1372247.3569999998,965941.645,1366304.256,1145,9351.377953,100103,Primary Frac,958935.7652,1369532.841,963480.384,1367549.7859999998
27990,27990,954384.0924,1372267.707,966422.6284,1367156.493,1145,11640.39255,100103,Primary Frac,957588.4399,1370907.233,966422.6284,1367156.493
27991,27991,954390.677,1372285.566,966637.0432,1367796.542,1145,9375.0,100103,Primary Frac,961117.6192,1370400.615,966735.4185,1367851.367
27992,27992,968708.601,1318633.333,958326.7167,1323169.271,1272,9601.377953,105806,Primary Frac,963096.8986,1320953.831,958328.2763,1323169.757
27993,27993,894293.8915,1414278.633,884684.3696,1417517.4319999998,1145,8984.251968999999,100443,Primary Frac,889074.9432,1415587.535,884686.4461,1417517.511
27994,27994,894300.498,1414296.521,885045.3539,1418305.904,1145,8994.094487999999,100443,Primary Frac,889450.6284,1416342.98,885060.5485,1418317.991
27995,27995,894310.6942,1414313.823,885404.3434,1419082.041,1145,8997.047244,100443,Primary Frac,889796.9002,1417182.237,885398.3344,1419090.978
27996,27996,929617.6965,1401787.332,919831.2491,1405300.8169999998,1145,8872.047244,109393,Primary Frac,924213.8471,1403330.24,919829.6088,1405298.485
27997,27997,929635.4897,1401828.638,920196.471,1406116.1730000002,1145,8871.062992000001,109393,Primary Frac,924529.4351,1404156.4740000002,920195.0095,1406115.1819999998
28000,28000,920798.3185,1348606.666,913230.371,1350567.825,1145,8017.716535,114844,Primary Frac,916347.7901,1349200.45,913229.6676,1350569.102
28001,28001,920816.0475,1348648.0,913954.5226,1352017.025,1145,7997.047243999999,114844,Primary Frac,917032.9727,1350617.8369999998,913901.0025,1352027.608
28002,28002,920833.7766,1348689.333,914581.2892,1353478.763,1145,7984.251969,114844,Primary Frac,917836.1582,1352021.479,914565.2836,1353446.491
28003,28003,845158.2207,1407380.353,832776.5302,1409257.56,1145,8664.370079,112507,Primary Frac,838980.2313,1408285.519,833024.5089,1409207.295
28004,28004,845161.2339,1407398.854,832923.0843,1410202.611,1145,8625.0,112507,Primary Frac,839002.8055,1409223.805,832924.6571,1410202.9019999998
28005,28005,845154.7055,1407358.769,832630.4306,1408337.767,1145,8670.275591,112507,Primary Frac,838983.1490000001,1407367.42,833462.1892,1408207.5669999998
28006,28006,885401.431,1369272.226,890772.1324,1367511.326,1185,11329.3321,114981,Primary Frac,887862.4322,1368465.334,890772.1324,1367511.326
28007,28007,885393.8505,1369248.168,890635.1054,1367211.1819999998,1185,11357.71423,114981,Primary Frac,887794.413,1368315.2019999998,890635.1054,1367211.1819999998
28008,28008,906543.8427,1376929.5680000002,896771.4135,1380152.146,1145,9198.818898,100582,Primary Frac,907456.6531,1376628.5580000002,902824.3589,1378156.113
28009,28009,834071.4049,1269243.763,830056.5947,1271117.843,1132,3027.559055,108920,Primary Frac,831721.1173,1270385.986,830056.8151,1271119.007
28010,28010,951851.081,1273641.003,961689.9727,1268098.574,1140,9437.007874,113338,Primary Frac,957156.8781,1270156.616,961769.9318,1268020.824
28011,28011,951866.2687,1273666.95,962035.4479,1268579.194,1140,9545.275591,113338,Primary Frac,957406.467,1270727.613,962045.3278,1268563.91
28012,28012,951878.3545,1273696.543,962315.4518,1269180.5259999998,1140,9450.787402,113338,Primary Frac,957634.6048,1271366.649,962331.0732,1269190.793
28013,28013,951889.9502,1273723.062,962593.9969,1269772.63,1140,8928.641732,113338,Primary Frac,957029.8852,1271826.119,962593.9969,1269772.63
28014,28014,946752.8919,1360680.8269999998,941769.4429,1364059.791,1018,9164.370079,109972,Primary Frac,944183.0168,1362949.995,941718.1885,1364057.4230000002
28015,28015,946737.6382,1360654.9030000002,941432.5383,1363322.343,1018,9178.149606,109972,Primary Frac,943744.3424,1362285.275,941402.1673,1363322.13
28016,28016,946725.4772,1360625.322,941077.0952,1362606.823,1018,9200.787402,109972,Primary Frac,943444.2629,1361532.34,941055.6488,1362605.991
28017,28017,943519.0477,1354452.511,933684.6743,1359234.3390000002,1018,9285.433071,114361,Primary Frac,938418.6308,1357091.314,933648.9803,1359251.465
28018,28018,943478.6639,1354430.648,933321.0667,1358422.1069999998,1018,9261.811024,114361,Primary Frac,938037.8507,1356292.782,933314.8933,1358418.86
28020,28020,942663.7427,1352558.965,932957.4784,1357609.861,1018,9333.661417,110680,Primary Frac,937796.1304,1355420.506,932918.4251,1357640.966
28021,28021,942652.0859,1352532.454,935015.9635,1355689.32,1018,9318.897638,110680,Primary Frac,938440.6741,1354129.593,935013.6155,1355690.434
28022,28022,942050.8229,1351206.7140000002,934687.3519,1354865.1409999998,1018,9348.425197,109848,Primary Frac,938243.3798,1353257.681,934653.9831,1354913.845
28023,28023,942038.67,1351177.128,934323.848,1354052.907,1018,9339.566929,109848,Primary Frac,937760.0065,1352510.13,934272.9232,1354060.105
28024,28024,925543.8102,1382854.511,916975.2454,1386113.728,1145,9396.653543,107784,Primary Frac,921367.7889,1384103.832,916984.0638,1386108.455
28025,28025,930044.24,1385829.55,940477.6774,1381030.138,1145,9390.748031,100288,Primary Frac,935881.5385,1383086.824,940471.0116,1381012.6430000002
28026,28026,930062.0139,1385870.86,923990.0075,1388822.552,1145,9454.724409,100288,Primary Frac,927100.3286,1387164.0180000002,923866.9,1388606.1519999998
28027,28027,890593.7987,1368526.164,900886.2889,1363915.006,1221,9223.425197,108858,Primary Frac,896120.6079,1365966.721,900839.8876,1363920.378
28028,28028,927596.7308,1385599.281,918387.5941,1389291.88,1145,8392.224409,105492,Primary Frac,925296.9927,1386521.41,918387.5941,1389291.88
28029,28029,927606.9125,1385616.57,918794.2575,1390160.579,1145,8392.224409,105492,Primary Frac,925741.9801,1386578.1719999998,918794.2575,1390160.579
28030,28030,890648.7523,1368501.4640000002,900846.6906,1363943.529,1221,8849.409448999999,108858,Primary Frac,896177.4322,1365938.075,900848.1552,1363941.556
28031,28031,948469.5273,1379866.7680000002,955974.9981,1376413.2240000002,1145,9487.204724,106424,Primary Frac,952541.0143,1377930.133,955975.103,1376413.631
28032,28032,948479.7061,1379884.046,956339.5329,1377227.8269999998,1145,9480.314961,106424,Primary Frac,953084.2295,1378665.434,956326.7804,1377226.735
28033,28033,959665.4405,1381387.4019999998,965527.285,1378115.8590000002,1145,9453.740157,103697,Primary Frac,962622.9515,1379409.11,965513.1576,1378094.809
28034,28034,959676.1199,1381407.746,965889.8621,1378917.9119999998,1145,9453.740157,103697,Primary Frac,962920.4739,1380229.114,965900.0491,1378896.236
28035,28035,959682.7093,1381425.601,966242.2794,1379702.6819999998,1145,9465.551181,103697,Primary Frac,963369.4402,1380999.1719999998,966242.4516,1379704.04
28036,28036,931205.9552,1339698.842,925643.2893,1341233.642,1018,9375.984252,104145,Primary Frac,927881.9886,1340533.384,925720.3364,1341533.9740000002
28037,28037,955539.7903,1354778.642,960132.4168,1353079.772,1221,9559.055118,104288,Primary Frac,958158.5738,1353610.906,960159.1135,1352745.446
28038,28038,929885.5977,1336285.764,924148.2086,1337971.241,1018,9376.968504,115829,Primary Frac,926377.783,1336937.522,924150.4528,1337971.51
28040,28040,955512.0596,1354789.439,959953.4212,1352793.375,1221,9119.094488,104288,Primary Frac,957940.087,1353717.889,959952.2134,1352793.917
28041,28041,929897.2419,1336312.29,924493.9905,1338767.7,1018,9401.574803,115829,Primary Frac,926792.4093,1337750.858,924494.0353,1338766.88
